Entry	Entry name	Protein names	Status	Gene names  (primary )
Q9BDT0	GLCM_PANTR	Glucosylceramidase (EC 3.2.1.45) (Acid beta-glucosidase) (Beta-glucocerebrosidase) (D-glucosyl-N-acylsphingosine glucohydrolase)	reviewed	GBA
A8K9N1	A8K9N1_HUMAN	Glucosidase, beta, acid 3 (Cytosolic) (Glucosidase, beta, acid 3 (Cytosolic), isoform CRA_b) (cDNA FLJ78196, highly similar to Homo sapiens glucosidase, beta, acid 3 (cytosolic) (GBA3), mRNA) (cDNA, FLJ93688, Homo sapiens glucosidase, beta, acid 3 (cytosolic) (GBA3), mRNA)	unreviewed	GBA3
D3DV87	D3DV87_HUMAN	Glucosylceramidase (EC 3.2.1.45)	unreviewed	GBA
A0A0G2JLB3	A0A0G2JLB3_HUMAN	Glucosylceramidase (EC 3.2.1.45)	unreviewed	GBA
A0A087WWR5	A0A087WWR5_HUMAN	Cytosolic beta-glucosidase	unreviewed	GBA3
A0A068F658	A0A068F658_HUMAN	Glucosylceramidase (EC 3.2.1.45)	unreviewed	GBA
A0A087WTY7	A0A087WTY7_HUMAN	Cytosolic beta-glucosidase	unreviewed	GBA3
A0A0A0MRV1	A0A0A0MRV1_HUMAN	Non-lysosomal glucosylceramidase	unreviewed	GBA2
A0A0G2JNZ0	A0A0G2JNZ0_HUMAN	Glucosylceramidase (EC 3.2.1.45)	unreviewed	GBA
A0A0G2JNZ5	A0A0G2JNZ5_HUMAN	Glucosylceramidase (EC 3.2.1.45)	unreviewed	GBA
A0A0B2VJ74	A0A0B2VJ74_TOXCA	Glucosylceramidase (EC 3.2.1.45)	unreviewed	GBA
A0A0A9Z3A6	A0A0A9Z3A6_LYGHE	Non-lysosomal glucosylceramidase (NLGase) (EC 3.2.1.45)	unreviewed	GBA2_0
A0A0V1E1H2	A0A0V1E1H2_TRIPS	Glucosylceramidase (EC 3.2.1.45)	unreviewed	gba-3
A0A0A1XGL7	A0A0A1XGL7_BACCU	Glucosylceramidase (EC 3.2.1.45)	unreviewed	GBA_0
A0A0V1E1U3	A0A0V1E1U3_TRIPS	Glucosylceramidase (EC 3.2.1.45)	unreviewed	gba-3
A0A0I9R2W7	A0A0I9R2W7_BRUMA	Glucosylceramidase (EC 3.2.1.45)	unreviewed	bma-gba-3
A0A0V1HRC5	A0A0V1HRC5_9BILA	Glucosylceramidase (EC 3.2.1.45)	unreviewed	gba-3
Q8IMY3	Q8IMY3_DROME	Glucosylceramidase (EC 3.2.1.45)	unreviewed	Gba1b
Q9VCJ4	Q9VCJ4_DROME	Glucosylceramidase (EC 3.2.1.45)	unreviewed	Gba1a
A0A0K8WJN4	A0A0K8WJN4_BACLA	Glucosylceramidase (EC 3.2.1.45)	unreviewed	GBA_4
V5G1H9	V5G1H9_ANOGL	Cytosolic beta-glucosidase (Fragment)	unreviewed	GBA3
A0A0B2VZJ3	A0A0B2VZJ3_TOXCA	Non-lysosomal glucosylceramidase (NLGase) (EC 3.2.1.45)	unreviewed	GBA2
A0A0B2VJU2	A0A0B2VJU2_TOXCA	Non-lysosomal glucosylceramidase (NLGase) (EC 3.2.1.45)	unreviewed	Gba2
A0A0C9QXG4	A0A0C9QXG4_9HYME	Glucosylceramidase (EC 3.2.1.45)	unreviewed	Gba
D1L2M5	D1L2M5_BALBN	Glucosidase beta acid (Fragment)	unreviewed	GBA
G7NFD0	G7NFD0_MACMU	Non-lysosomal glucosylceramidase (NLGase) (EC 3.2.1.45)	unreviewed	GBA2
D1L2R8	D1L2R8_BALBN	Glucosidase beta acid (Fragment)	unreviewed	GBA
H2QX87	H2QX87_PANTR	Non-lysosomal glucosylceramidase (NLGase) (EC 3.2.1.45)	unreviewed	GBA2
K7AGY4	K7AGY4_PANTR	Glucosylceramidase (EC 3.2.1.45)	unreviewed	GBA
U3DTR8	U3DTR8_CALJA	Glucosylceramidase (EC 3.2.1.45)	unreviewed	GBA
K7BQ28	K7BQ28_PANTR	Glucosylceramidase (EC 3.2.1.45)	unreviewed	GBA
D1L2L1	D1L2L1_BALBN	Glucosidase beta acid (Fragment)	unreviewed	GBA
H9FSU9	H9FSU9_MACMU	Glucosylceramidase (EC 3.2.1.45)	unreviewed	GBA
D1L2C8	D1L2C8_MEGNO	Glucosidase beta acid (Fragment)	unreviewed	GBA
D1L2S0	D1L2S0_BALPH	Glucosidase beta acid (Fragment)	unreviewed	GBA
Q70KG9	Q70KG9_PIG	Putative lysosomal glucocerebrosidase (EC 3.2.1.45) (Fragment)	unreviewed	GBA
D1L2B0	D1L2B0_MEGNO	Glucosidase beta acid (Fragment)	unreviewed	GBA
A0A141GNM8	A0A141GNM8_OTABY	Beta acid glucosidase (Fragment)	unreviewed	GBA
D1L2S2	D1L2S2_BALMU	Glucosidase beta acid (Fragment)	unreviewed	GBA
D1L2I9	D1L2I9_EUBAS	Glucosidase beta acid (Fragment)	unreviewed	GBA
D1L2S5	D1L2S5_CEPHE	Glucosidase beta acid (Fragment)	unreviewed	GBA
D1L2S6	D1L2S6_GLOMA	Glucosidase beta acid (Fragment)	unreviewed	GBA
D1L2S4	D1L2S4_CEPHE	Glucosidase beta acid (Fragment)	unreviewed	GBA
F6XBY5	F6XBY5_CANLF	Glucosylceramidase beta 3 (gene/pseudogene)	unreviewed	GBA3
F7GB62	F7GB62_MACMU	Glucosylceramidase beta 3 (gene/pseudogene)	unreviewed	GBA3
F6WS88	F6WS88_MACMU	Glucosylceramidase (EC 3.2.1.45)	unreviewed	GBA
F7GRM5	F7GRM5_MACMU	Non-lysosomal glucosylceramidase (NLGase) (EC 3.2.1.45)	unreviewed	GBA2
F7DB39	F7DB39_CALJA	Glucosylceramidase (EC 3.2.1.45)	unreviewed	GBA
F6X8A5	F6X8A5_CALJA	Glucosylceramidase (EC 3.2.1.45)	unreviewed	GBA
A0A1D5RKE7	A0A1D5RKE7_MACMU	Glucosylceramidase (EC 3.2.1.45)	unreviewed	GBA
F7H1I4	F7H1I4_CALJA	Non-lysosomal glucosylceramidase (NLGase) (EC 3.2.1.45)	unreviewed	GBA2
F7BI18	F7BI18_CALJA	Glucosylceramidase (EC 3.2.1.45)	unreviewed	GBA
J9P6J8	J9P6J8_CANLF	Glucosylceramidase beta 2	unreviewed	GBA2
F7GLB8	F7GLB8_CALJA	Glucosylceramidase beta 3 (gene/pseudogene)	unreviewed	GBA3
F7EPW4	F7EPW4_MACMU	Glucosylceramidase beta 3 (gene/pseudogene)	unreviewed	GBA3
F7I3H9	F7I3H9_CALJA	Glucosylceramidase beta	unreviewed	GBA
U3DIF4	U3DIF4_CALJA	Glucosylceramidase (EC 3.2.1.45)	unreviewed	GBA
I2CYJ8	I2CYJ8_MACMU	Glucosylceramidase (EC 3.2.1.45)	unreviewed	GBA
U3CTH3	U3CTH3_CALJA	Cytosolic beta-glucosidase isoform a	unreviewed	GBA3
F7HL19	F7HL19_MACMU	Non-lysosomal glucosylceramidase (NLGase) (EC 3.2.1.45)	unreviewed	GBA2
F7H1J0	F7H1J0_CALJA	Non-lysosomal glucosylceramidase (NLGase) (EC 3.2.1.45)	unreviewed	GBA2
F5CB39	F5CB39_MONMO	Beta-glucosidase (Fragment)	unreviewed	GBA
F7E7A2	F7E7A2_CALJA	Glucosylceramidase (EC 3.2.1.45)	unreviewed	GBA
A0A1D5Q5T7	A0A1D5Q5T7_MACMU	Glucosylceramidase (EC 3.2.1.45)	unreviewed	GBA
F7E7C1	F7E7C1_CALJA	Glucosylceramidase (EC 3.2.1.45)	unreviewed	GBA
U3FUA9	U3FUA9_CALJA	Glucosylceramidase (EC 3.2.1.45)	unreviewed	GBA
F7DS78	F7DS78_CALJA	Glucosylceramidase (EC 3.2.1.45)	unreviewed	GBA
G1LIT3	G1LIT3_AILME	Glucosylceramidase beta 3 (gene/pseudogene)	unreviewed	GBA3
G3RCM8	G3RCM8_GORGO	Glucosylceramidase beta 3 (gene/pseudogene)	unreviewed	GBA3
G1LT89	G1LT89_AILME	Glucosylceramidase beta 2	unreviewed	GBA2
G9BHQ1	G9BHQ1_BOVIN	Glucocerebrosidase-like protein (Fragment)	unreviewed	GBA
G3QWP2	G3QWP2_GORGO	Non-lysosomal glucosylceramidase (NLGase) (EC 3.2.1.45)	unreviewed	GBA2
F1MNT6	F1MNT6_BOVIN	Uncharacterized protein	unreviewed	GBA3
G1KZN3	G1KZN3_AILME	Glucosylceramidase (EC 3.2.1.45)	unreviewed	GBA
F1MND2	F1MND2_BOVIN	Non-lysosomal glucosylceramidase (NLGase) (EC 3.2.1.45)	unreviewed	GBA2
G9BHQ2	G9BHQ2_SHEEP	Glucocerebrosidase-like protein (Fragment)	unreviewed	GBA
W5P654	W5P654_SHEEP	Glucosylceramidase beta 3 (gene/pseudogene)	unreviewed	GBA3
W5PQE2	W5PQE2_SHEEP	Non-lysosomal glucosylceramidase (NLGase) (EC 3.2.1.45)	unreviewed	GBA2
W5PQE3	W5PQE3_SHEEP	Non-lysosomal glucosylceramidase (NLGase) (EC 3.2.1.45)	unreviewed	GBA2
H0WQW5	H0WQW5_OTOGA	Glucosylceramidase beta 3 (gene/pseudogene)	unreviewed	GBA3
H0XMQ0	H0XMQ0_OTOGA	Glucosylceramidase (EC 3.2.1.45)	unreviewed	GBA
H0X5K6	H0X5K6_OTOGA	Non-lysosomal glucosylceramidase (NLGase) (EC 3.2.1.45)	unreviewed	GBA2
F5CB32	F5CB32_LAGOB	Beta-glucosidase (Fragment)	unreviewed	GBA
G9BHR0	G9BHR0_TURAD	Glucocerebrosidase-like protein (Fragment)	unreviewed	GBA
F5CB28	F5CB28_TURAD	Beta-glucosidase (Fragment)	unreviewed	GBA
F5CB37	F5CB37_PSECS	Beta-glucosidase (Fragment)	unreviewed	GBA
G1PD63	G1PD63_MYOLU	Glucosylceramidase beta 3 (gene/pseudogene)	unreviewed	GBA3
G1PIN4	G1PIN4_MYOLU	Glucosylceramidase beta 2	unreviewed	GBA2
I6L537	I6L537_PONAB	Glucosylceramidase (EC 3.2.1.45)	unreviewed	GBA
H2PRS3	H2PRS3_PONAB	Non-lysosomal glucosylceramidase (NLGase) (EC 3.2.1.45)	unreviewed	GBA2
F5CB36	F5CB36_FERAT	Beta-glucosidase (Fragment)	unreviewed	GBA
F5CB29	F5CB29_STECO	Beta-glucosidase (Fragment)	unreviewed	GBA
G9BHQ0	G9BHQ0_STECO	Glucocerebrosidase-like protein (Fragment)	unreviewed	GBA
F5CB41	F5CB41_PLAMN	Beta-glucosidase (Fragment)	unreviewed	GBA
M3X8P2	M3X8P2_FELCA	Glucosylceramidase beta 2	unreviewed	GBA2
M3WHI6	M3WHI6_FELCA	Glucosylceramidase beta 2	unreviewed	GBA2
M3X3X5	M3X3X5_FELCA	Glucosylceramidase (EC 3.2.1.45)	unreviewed	GBA
G3WQ63	G3WQ63_SARHA	Glucosylceramidase beta 3 (gene/pseudogene)	unreviewed	GBA3
G9BHQ7	G9BHQ7_LIPVE	Glucocerebrosidase-like protein (Fragment)	unreviewed	GBA
G3WMQ4	G3WMQ4_SARHA	Glucosylceramidase beta 2	unreviewed	GBA2
F5CB34	F5CB34_LAGAL	Beta-glucosidase (Fragment)	unreviewed	GBA
G1SP80	G1SP80_RABIT	Glucosylceramidase beta 3 (gene/pseudogene)	unreviewed	GBA3
G9BHQ4	G9BHQ4_NEOPH	Glucocerebrosidase-like protein (Fragment)	unreviewed	GBA
H2Q075	H2Q075_PANTR	Glucosylceramidase (EC 3.2.1.45)	unreviewed	GBA
H2R8L0	H2R8L0_PANTR	Glucosylceramidase (EC 3.2.1.45)	unreviewed	GBA
F5CB38	F5CB38_NEOPH	Beta-glucosidase (Fragment)	unreviewed	GBA
G1SYY1	G1SYY1_RABIT	Non-lysosomal glucosylceramidase (NLGase) (EC 3.2.1.45)	unreviewed	GBA2
F5CB40	F5CB40_ZIPCA	Beta-glucosidase (Fragment)	unreviewed	GBA
A0A0D9RVI9	A0A0D9RVI9_CHLSB	Glucosylceramidase beta 3 (gene/pseudogene)	unreviewed	GBA3
A0A0D9RDV3	A0A0D9RDV3_CHLSB	Non-lysosomal glucosylceramidase (NLGase) (EC 3.2.1.45)	unreviewed	GBA2
F5CB35	F5CB35_LAGAC	Beta-glucosidase (Fragment)	unreviewed	GBA
M3XE54	M3XE54_FELCA	Glucosylceramidase beta 3 (gene/pseudogene)	unreviewed	GBA3
G9BHP9	G9BHP9_BALOM	Glucocerebrosidase-like protein (Fragment)	unreviewed	GBA
F6X525	F6X525_MONDO	Glucosylceramidase beta 3 (gene/pseudogene)	unreviewed	GBA3
F7FQX2	F7FQX2_MONDO	Non-lysosomal glucosylceramidase (NLGase) (EC 3.2.1.45)	unreviewed	GBA2
A0A096NZJ5	A0A096NZJ5_PAPAN	Glucosylceramidase beta 3 (gene/pseudogene)	unreviewed	GBA3
A0A096P172	A0A096P172_PAPAN	Non-lysosomal glucosylceramidase (NLGase) (EC 3.2.1.45)	unreviewed	GBA2
M3YZ74	M3YZ74_MUSPF	Glucosylceramidase beta 3 (gene/pseudogene)	unreviewed	GBA3
G9BHQ3	G9BHQ3_BALAC	Glucocerebrosidase-like protein (Fragment)	unreviewed	GBA
M3Y230	M3Y230_MUSPF	Non-lysosomal glucosylceramidase (NLGase) (EC 3.2.1.45)	unreviewed	GBA2
Q70KH1	Q70KH1_PIG	Putative lysosomal glucocerebrosidase (EC 3.2.1.45) (Fragment)	unreviewed	GBA
F5CB31	F5CB31_LISBO	Beta-glucosidase (Fragment)	unreviewed	GBA
F1STB6	F1STB6_PIG	Non-lysosomal glucosylceramidase (NLGase) (EC 3.2.1.45)	unreviewed	GBA2
G9BHP7	G9BHP7_GRAGR	Glucocerebrosidase-like protein (Fragment)	unreviewed	GBA
G9BHQ9	G9BHQ9_TURTR	Glucocerebrosidase-like protein (Fragment)	unreviewed	GBA
F5CB27	F5CB27_DELCA	Beta-glucosidase (Fragment)	unreviewed	GBA
G9BHP6	G9BHP6_DELCA	Glucocerebrosidase-like protein (Fragment)	unreviewed	GBA
G9BHP8	G9BHP8_STEAT	Glucocerebrosidase-like protein (Fragment)	unreviewed	GBA
F5CB30	F5CB30_STEAT	Beta-glucosidase (Fragment)	unreviewed	GBA
G9BHQ5	G9BHQ5_SOUCH	Glucocerebrosidase-like protein (Fragment)	unreviewed	GBA
A0A1U7T338	A0A1U7T338_TARSY	Glucosylceramidase (EC 3.2.1.45)	unreviewed	GBA
A0A1U7TMQ3	A0A1U7TMQ3_TARSY	Non-lysosomal glucosylceramidase (NLGase) (EC 3.2.1.45)	unreviewed	GBA2
A0A1U7SVT9	A0A1U7SVT9_TARSY	Glucosylceramidase (EC 3.2.1.45)	unreviewed	GBA
G9BHQ8	G9BHQ8_DELLE	Glucocerebrosidase-like protein (Fragment)	unreviewed	GBA
A0A1S2ZQ88	A0A1S2ZQ88_ERIEU	Non-lysosomal glucosylceramidase (NLGase) (EC 3.2.1.45)	unreviewed	GBA2
F6ZR94	F6ZR94_HORSE	Glucosylceramidase beta 3 (gene/pseudogene)	unreviewed	GBA3
A0A1S2ZVZ5	A0A1S2ZVZ5_ERIEU	Glucosylceramidase (EC 3.2.1.45)	unreviewed	GBA
F7D2A3	F7D2A3_HORSE	Non-lysosomal glucosylceramidase (NLGase) (EC 3.2.1.45)	unreviewed	GBA2
A0A1S3WEK3	A0A1S3WEK3_ERIEU	Glucosylceramidase (EC 3.2.1.45)	unreviewed	GBA
F5CB42	F5CB42_KOGSI	Beta-glucosidase (Fragment)	unreviewed	GBA
G9BHQ6	G9BHQ6_KOGSI	Glucocerebrosidase-like protein (Fragment)	unreviewed	GBA
Q9N1W0	Q9N1W0_HORSE	Beta-acid glucosidase (Fragment)	unreviewed	GBA
F6WDS3	F6WDS3_ORNAN	Glucosylceramidase beta 3 (gene/pseudogene)	unreviewed	GBA3
F6X965	F6X965_ORNAN	Glucosylceramidase beta 2	unreviewed	GBA2
G3TE96	G3TE96_LOXAF	Non-lysosomal glucosylceramidase (NLGase) (EC 3.2.1.45)	unreviewed	GBA2
G3UH20	G3UH20_LOXAF	Glucosylceramidase beta 3 (gene/pseudogene)	unreviewed	GBA3
G3UJK4	G3UJK4_LOXAF	Glucosylceramidase beta 3 (gene/pseudogene)	unreviewed	GBA3
F6X975	F6X975_ORNAN	Glucosylceramidase beta 2	unreviewed	GBA2
G1QVS5	G1QVS5_NOMLE	Glucosylceramidase beta 2	unreviewed	GBA2
G1S496	G1S496_NOMLE	Glucosylceramidase beta 3 (gene/pseudogene)	unreviewed	GBA3
G1RMZ7	G1RMZ7_NOMLE	Glucosylceramidase (EC 3.2.1.45)	unreviewed	GBA
A0A141GNN0	A0A141GNN0_OTABY	Beta acid glucosidase (Fragment)	unreviewed	GBA
F5CB33	F5CB33_LAGOL	Beta-glucosidase (Fragment)	unreviewed	GBA
A0A0X3NNW9	A0A0X3NNW9_SCHSO	Non-lysosomal glucosylceramidase (Fragment)	unreviewed	GBA2
A0A0X3PNL9	A0A0X3PNL9_SCHSO	Non-lysosomal glucosylceramidase (Fragment)	unreviewed	GBA2
A0A0V0WY35	A0A0V0WY35_9BILA	Glucosylceramidase (EC 3.2.1.45)	unreviewed	GBA
A0A0V0WYN0	A0A0V0WYN0_9BILA	Glucosylceramidase (EC 3.2.1.45)	unreviewed	GBA
A0A0V1L3M7	A0A0V1L3M7_9BILA	Glucosylceramidase (EC 3.2.1.45)	unreviewed	gba-3
A0A0V1CLG1	A0A0V1CLG1_TRIBR	Glucosylceramidase (EC 3.2.1.45)	unreviewed	GBA
A0A0V0SAQ1	A0A0V0SAQ1_9BILA	Glucosylceramidase (EC 3.2.1.45)	unreviewed	GBA
A0A0V0SAL8	A0A0V0SAL8_9BILA	Glucosylceramidase (EC 3.2.1.45)	unreviewed	GBA
A0A0V1CM01	A0A0V1CM01_TRIBR	Glucosylceramidase (EC 3.2.1.45)	unreviewed	GBA
A0A0A1X8J7	A0A0A1X8J7_BACCU	Glucosylceramidase (EC 3.2.1.45)	unreviewed	GBA_3
A0A0V1B0D1	A0A0V1B0D1_TRISP	Glucosylceramidase (EC 3.2.1.45)	unreviewed	gba-3
A0A0K8UF56	A0A0K8UF56_BACLA	Glucosylceramidase (EC 3.2.1.45) (Fragment)	unreviewed	GBA_0
A0A0K8UEG9	A0A0K8UEG9_BACLA	Glucosylceramidase (EC 3.2.1.45)	unreviewed	Gba_0
A0A0V1MYB0	A0A0V1MYB0_9BILA	Glucosylceramidase (EC 3.2.1.45)	unreviewed	gba-3
T2M517	T2M517_HYDVU	Non-lysosomal glucosylceramidase (Fragment)	unreviewed	GBA2
A0A0V1L300	A0A0V1L300_9BILA	Glucosylceramidase (EC 3.2.1.45)	unreviewed	gba-3
A0A0V1FS54	A0A0V1FS54_TRIPS	Glucosylceramidase (EC 3.2.1.45)	unreviewed	gba-3
A0A0V1E152	A0A0V1E152_TRIPS	Glucosylceramidase (EC 3.2.1.45)	unreviewed	gba-3
A0A0V1K8V9	A0A0V1K8V9_TRIPS	Glucosylceramidase (EC 3.2.1.45)	unreviewed	gba-3
A0A0V0SAK7	A0A0V0SAK7_9BILA	Glucosylceramidase (EC 3.2.1.45)	unreviewed	GBA
A0A0V1HQP1	A0A0V1HQP1_9BILA	Glucosylceramidase (EC 3.2.1.45)	unreviewed	gba-3
A0A0V1B1T8	A0A0V1B1T8_TRISP	Glucosylceramidase (EC 3.2.1.45)	unreviewed	gba-3
A0A0A1X1L1	A0A0A1X1L1_BACCU	Glucosylceramidase (EC 3.2.1.45)	unreviewed	GBA_2
A8WN30	A8WN30_CAEBR	Glucosylceramidase (EC 3.2.1.45)	unreviewed	gba-3
A0A0V1PLW3	A0A0V1PLW3_9BILA	Glucosylceramidase (EC 3.2.1.45)	unreviewed	gba-3
A0A0K8UCW9	A0A0K8UCW9_BACLA	Glucosylceramidase (Fragment)	unreviewed	GBA_2
A0A0K8VX34	A0A0K8VX34_BACLA	Glucosylceramidase (EC 3.2.1.45) (Fragment)	unreviewed	GBA_1
A0A0K8U5E6	A0A0K8U5E6_BACLA	Glucosylceramidase (EC 3.2.1.45)	unreviewed	Gba_1
R4LVN1	R4LVN1_9ACTN	Glycosyl hydrolase	unreviewed	gba
A0A1D1XK58	A0A1D1XK58_9ARAE	Non-lysosomal glucosylceramidase (Fragment)	unreviewed	Gba2_7
A0A1D1XZ18	A0A1D1XZ18_9ARAE	Non-lysosomal glucosylceramidase (NLGase) (EC 3.2.1.45)	unreviewed	Gba2_11
A0A1D1YKB4	A0A1D1YKB4_9ARAE	Non-lysosomal glucosylceramidase	unreviewed	Gba2_4
A0A1D1Y1Y8	A0A1D1Y1Y8_9ARAE	Non-lysosomal glucosylceramidase	unreviewed	Gba2_1
A0A146M6P3	A0A146M6P3_LYGHE	Non-lysosomal glucosylceramidase (Fragment)	unreviewed	GBA2
A0A0V0VCT0	A0A0V0VCT0_9BILA	Glucosylceramidase (EC 3.2.1.45)	unreviewed	gba-3
A0A0A9YVP6	A0A0A9YVP6_LYGHE	Non-lysosomal glucosylceramidase (NLGase) (EC 3.2.1.45)	unreviewed	GBA2_1
A0A0V0VD25	A0A0V0VD25_9BILA	Glucosylceramidase (EC 3.2.1.45)	unreviewed	gba-3
A8XWU0	A8XWU0_CAEBR	Glucosylceramidase (EC 3.2.1.45)	unreviewed	gba-4
A0A0V1AAG4	A0A0V1AAG4_9BILA	Glucosylceramidase (EC 3.2.1.45)	unreviewed	gba-3
A0A0V1AAJ8	A0A0V1AAJ8_9BILA	Glucosylceramidase (EC 3.2.1.45)	unreviewed	gba-3
A0A0V0TI09	A0A0V0TI09_9BILA	Glucosylceramidase (EC 3.2.1.45)	unreviewed	GBA
A0A0V0TZ91	A0A0V0TZ91_9BILA	AP-1 complex subunit gamma-1	unreviewed	Gba2
A0A0V0U0C7	A0A0V0U0C7_9BILA	Non-lysosomal glucosylceramidase (NLGase) (EC 3.2.1.45)	unreviewed	Gba2
A0A0V0TZD7	A0A0V0TZD7_9BILA	AP-1 complex subunit gamma-1	unreviewed	Gba2
A0A0V0TIA4	A0A0V0TIA4_9BILA	Glucosylceramidase (EC 3.2.1.45)	unreviewed	GBA
A8JCK3	A8JCK3_CHLRE	GTP binding protein TypA	unreviewed	GBA1
G8S242	G8S242_ACTS5	Glucosylceramidase (EC 3.2.1.45)	unreviewed	gba
A0A0P8C1M8	A0A0P8C1M8_9CYAN	Non-lysosomal glucosylceramidase Gba2	unreviewed	gba2
A0A1J0LIQ9	A0A1J0LIQ9_9FLAO	Glucosylceramidase (EC 3.2.1.45)	unreviewed	GBA|srfJ
H0UTV6	H0UTV6_CAVPO	Non-lysosomal glucosylceramidase (NLGase) (EC 3.2.1.45)	unreviewed	GBA2
H0VV29	H0VV29_CAVPO	Glucosylceramidase beta 3 (gene/pseudogene)	unreviewed	GBA3
A0A191VMR8	A0A191VMR8_UROPR	Beta-acid glucosidase (Fragment)	unreviewed	GBA
V9XUE5	V9XUE5_NAPIN	Beta acid glucosidase (Fragment)	unreviewed	GBA
